Set983,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set984,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set985,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set986,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set987,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set988,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set989,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set990,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set991,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set992,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set993,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set994,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set995,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set996,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set997,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set998,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set999,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1000,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1001,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1002,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1003,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1004,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1005,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1006,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1007,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1008,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1009,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1010,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1011,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1012,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
Set1013,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
Set1014,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
Set1015,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
Set1016,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
Set1017,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
Set1018,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
Set1019,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
Set1020,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
Set1021,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
Set1022,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
Set1023,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
Set1024,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
Set1025,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1026,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1027,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1028,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1029,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1030,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1031,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1032,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1033,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1034,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1035,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1036,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set1037,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set1038,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set1039,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set1040,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set1041,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set1042,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set1043,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set1044,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set1045,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set1046,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set1047,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set1048,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set1049,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1050,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1051,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1052,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1053,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1054,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1055,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1056,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1057,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1058,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1059,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1060,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1061,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1062,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
Set1063,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
Set1064,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
Set1065,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
Set1066,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
Set1067,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
Set1068,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
Set1069,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
Set1070,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
Set1071,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
Set1072,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
Set1073,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
Set1074,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
Set1075,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1076,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1077,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1078,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1079,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1080,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1081,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1082,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1083,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1084,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1085,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1086,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set1087,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set1088,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set1089,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set1090,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set1091,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set1092,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set1093,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set1094,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set1095,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set1096,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set1097,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set1098,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set1099,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1100,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1101,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1102,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1103,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1104,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1105,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1106,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1107,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1108,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1109,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1110,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1111,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1112,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
Set1113,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
Set1114,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
Set1115,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
Set1116,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
Set1117,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
Set1118,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
Set1119,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
Set1120,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
Set1121,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
Set1122,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
Set1123,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
Set1124,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
Set1125,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1126,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1127,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1128,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1129,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1130,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1131,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1132,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1133,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1134,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1135,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1136,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set1137,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set1138,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set1139,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set1140,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set1141,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set1142,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set1143,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set1144,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set1145,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set1146,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set1147,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set1148,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set1149,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1150,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1151,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1152,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1153,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1154,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1155,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1156,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1157,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1158,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1159,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1160,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1161,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1162,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1163,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1164,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1165,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1166,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1167,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1168,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1169,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1170,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1171,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1172,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1173,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set1174,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set1175,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set1176,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set1177,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set1178,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set1179,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set1180,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set1181,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set1182,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set1183,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set1184,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set1185,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set1186,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1187,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1188,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1189,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1190,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1191,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1192,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1193,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1194,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1195,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1196,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1197,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1198,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1199,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
Set1200,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
Set1201,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
Set1202,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
Set1203,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
Set1204,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
Set1205,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
Set1206,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
Set1207,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
Set1208,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
Set1209,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
Set1210,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
Set1211,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
Set1212,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1213,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1214,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1215,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1216,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1217,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1218,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1219,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1220,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1221,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1222,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1223,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set1224,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set1225,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set1226,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set1227,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set1228,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set1229,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set1230,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set1231,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set1232,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set1233,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set1234,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set1235,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set1236,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1237,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1238,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1239,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1240,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1241,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1242,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1243,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1244,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1245,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1246,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1247,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1248,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1249,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
Set1250,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
Set1251,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
Set1252,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
Set1253,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
Set1254,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
Set1255,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
Set1256,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
Set1257,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
Set1258,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
Set1259,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
Set1260,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
Set1261,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
Set1262,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1263,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1264,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1265,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1266,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1267,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1268,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1269,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1270,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1271,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1272,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1273,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
Set1274,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
Set1275,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
Set1276,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
Set1277,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
Set1278,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
Set1279,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
Set1280,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
Set1281,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
Set1282,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
Set1283,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
Set1284,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
Set1285,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
Set1286,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
Set1287,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
Set1288,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
Set1289,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
Set1290,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
Set1291,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
Set1292,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
Set1293,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
Set1294,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
Set1295,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
Set1296,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
Set1297,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
Set1298,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
Set1299,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
Set1300,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
Set1301,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
Set1302,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
Set1303,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
Set1304,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
Set1305,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
Set1306,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
Set1307,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
Set1308,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
Set1309,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
Set1310,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
Set1311,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
Set1312,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
Set1313,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
Set1314,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
Set1315,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
Set1316,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
Set1317,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
Set1318,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
Set1319,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
Set1320,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
Set1321,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
Set1322,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
Set1323,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
