1124,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
1125,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1126,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1127,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1128,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1129,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1130,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1131,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1132,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1133,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1134,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1135,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1136,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1137,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1138,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1139,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1140,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1141,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1142,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1143,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1144,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1145,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1146,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1147,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1148,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1149,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1150,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1151,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1152,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1153,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1154,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1155,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1156,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1157,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1158,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1159,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1160,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1161,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1162,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1163,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1164,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1165,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1166,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1167,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1168,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1169,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1170,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1171,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1172,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1173,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1174,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1175,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1176,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1177,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1178,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1179,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1180,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1181,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1182,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1183,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1184,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1185,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1186,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1187,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1188,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1189,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1190,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1191,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1192,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1193,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1194,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1195,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1196,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1197,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1198,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1199,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
1200,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
1201,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
1202,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
1203,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
1204,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
1205,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
1206,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
1207,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
1208,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
1209,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
1210,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
1211,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
1212,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1213,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1214,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1215,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1216,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1217,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1218,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1219,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1220,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1221,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1222,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1223,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1224,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1225,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1226,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1227,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1228,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1229,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1230,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1231,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1232,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1233,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1234,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1235,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1236,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1237,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1238,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1239,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1240,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1241,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1242,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1243,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1244,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1245,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1246,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1247,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1248,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1249,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
1250,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
1251,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
1252,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
1253,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
1254,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
1255,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
1256,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
1257,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
1258,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
1259,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
1260,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
1261,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
1262,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1263,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1264,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1265,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1266,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1267,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1268,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1269,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1270,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1271,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1272,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1273,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1274,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1275,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1276,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1277,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1278,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1279,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1280,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1281,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1282,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1283,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1284,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1285,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1286,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1287,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1288,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1289,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1290,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1291,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1292,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1293,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1294,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1295,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1296,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1297,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1298,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1299,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
1300,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
1301,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
1302,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
1303,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
1304,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
1305,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
1306,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
1307,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
1308,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
1309,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
1310,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
1311,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
1312,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1313,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1314,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1315,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1316,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1317,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1318,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1319,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1320,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1321,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1322,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1323,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1324,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1325,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1326,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1327,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1328,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1329,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1330,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1331,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1332,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1333,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1334,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1335,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1336,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1337,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1338,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1339,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1340,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1341,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1342,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1343,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1344,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1345,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1346,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1347,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1348,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1349,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1350,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1351,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1352,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1353,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1354,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1355,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1356,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1357,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1358,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1359,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1360,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1361,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1362,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1363,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1364,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1365,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1366,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1367,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1368,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1369,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1370,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1371,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1372,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1373,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1374,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1375,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1376,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1377,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1378,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1379,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1380,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1381,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1382,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1383,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1384,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1385,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1386,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
1387,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
1388,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
1389,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
1390,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
1391,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
1392,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
1393,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
1394,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
1395,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
1396,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
1397,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
1398,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
1399,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1400,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1401,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1402,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1403,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1404,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1405,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1406,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1407,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1408,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1409,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1410,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1411,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1412,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1413,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1414,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1415,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1416,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1417,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1418,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1419,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1420,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1421,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1422,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1423,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1424,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1425,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1426,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1427,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1428,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1429,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1430,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1431,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
1432,1,2,3,7,9,10,15,16,17,19,21,22,32,33,38,40,42,43
1433,1,2,4,12,15,16,18,19,22,23,24,26,28,29,37,41,43,47
1434,4,7,12,14,17,19,20,22,23,25,26,33,34,36,37,41,42,47
1435,4,7,10,15,16,17,18,22,27,29,30,31,33,37,40,41,44,46
1436,2,6,7,11,12,16,17,18,19,21,23,25,26,27,30,35,37,43
1437,2,4,5,8,11,12,14,16,17,19,20,23,24,26,27,37,40,42
1438,5,6,7,8,9,14,18,19,20,21,22,24,27,34,36,37,40,46
1439,2,3,10,12,16,18,19,20,23,28,32,33,38,40,41,43,44,46
1440,1,2,7,10,12,14,16,18,20,22,25,27,29,30,33,35,38,44
1441,2,3,4,6,7,10,13,14,15,16,21,24,28,33,38,41,43,44
1442,1,2,3,9,10,11,14,16,17,18,19,20,21,23,24,29,39,42
1443,1,5,7,14,19,20,22,25,28,29,31,32,33,35,38,41,42,43
1444,2,4,5,6,8,10,14,15,16,19,20,22,23,28,34,37,40,46
1445,2,3,5,6,9,13,14,21,22,24,28,30,31,37,42,43,45,46
1446,1,3,4,5,6,7,8,9,10,21,23,29,30,35,36,37,39,40
1447,2,3,5,6,8,11,20,21,24,26,27,34,35,36,38,41,42,43
1448,2,3,6,10,11,14,16,18,19,22,26,27,30,35,40,41,43,44
1449,1,2,5,7,9,10,11,12,14,16,17,18,28,32,33,38,42,45
1450,3,5,8,11,14,16,17,18,23,24,29,30,31,32,35,38,42,43
1451,2,3,4,6,7,9,11,22,23,24,25,28,31,36,37,39,41,46
1452,3,7,9,10,12,15,17,20,23,24,27,29,30,31,35,38,40,43
1453,2,4,8,10,12,15,16,20,21,27,32,33,36,37,39,42,43,44
1454,1,2,3,4,5,6,12,13,14,17,18,19,25,26,28,34,41,43
1455,1,11,12,13,20,21,22,23,24,25,30,33,37,38,39,42,43,44
1456,3,4,9,11,17,18,22,24,25,29,30,34,36,37,38,39,40,43
1457,1,3,4,6,7,9,13,14,15,17,23,27,28,31,34,37,44,45
1458,1,3,4,6,9,11,12,13,15,18,22,23,26,31,37,38,40,42
1459,6,9,10,14,20,21,23,29,30,34,37,38,39,40,41,42,45,46
1460,2,3,4,14,17,25,26,27,29,30,31,32,34,39,40,41,45,47
1461,1,2,3,4,6,9,12,13,16,17,18,25,27,31,33,34,41,45
1462,3,7,10,11,12,13,22,23,25,26,27,28,33,34,36,37,40,42
1463,1,7,10,11,14,16,18,19,21,23,25,26,27,29,31,32,33,36
1464,2,3,4,8,11,14,15,17,18,19,21,26,33,34,35,37,39,44
1465,2,4,5,7,8,14,21,22,24,26,28,29,35,36,39,41,43,44
1466,2,3,5,7,11,13,15,17,20,23,26,28,29,32,34,36,41,45
1467,2,3,4,15,17,19,20,22,24,26,29,32,38,39,40,43,44,46
1468,2,3,7,9,10,15,16,18,24,25,26,31,34,35,36,38,40,43
1469,2,3,4,5,6,10,12,19,24,26,30,31,32,33,35,37,40,45
1470,3,7,9,16,17,21,22,24,26,28,30,31,32,38,39,41,42,43
1471,1,4,5,7,11,13,14,22,24,27,29,30,32,34,36,40,41,46
1472,6,8,10,11,13,19,20,26,30,31,34,37,39,40,41,44,45,46
1473,2,4,6,9,10,16,18,19,22,25,27,30,32,33,34,35,37,42
1474,2,4,5,7,8,9,15,20,21,22,25,27,29,32,37,39,43,44
1475,1,2,3,8,10,11,12,13,15,16,17,20,23,24,26,31,33,40
1476,1,3,4,9,11,13,14,16,19,27,29,30,31,32,33,39,40,45
1477,1,2,6,9,11,18,21,22,24,25,30,33,34,36,37,42,45,46
1478,1,3,6,8,9,10,15,16,17,19,21,22,24,26,30,34,41,47
1479,2,3,8,9,11,13,14,26,30,31,32,33,35,36,37,40,42,44
1480,4,5,6,7,8,11,14,17,18,19,21,23,24,29,33,36,38,39
1481,1,2,5,6,7,12,13,17,18,21,23,26,29,31,34,37,46,47
